,web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,title
173,https://www.nytimes.com/2017/11/02/movies/it-happened-in-la-review.html,"This ensemble comedy from Michelle Morgan concerns one woman who exits a relationship, and another who seeks one. Their city only complicates matters.",The New York Times,"subject: Movies;creative_works: It Happened in L.A. (Movie);persons: Morgan, Michelle (Filmmaker);persons: Hemingway, Dree (1987- );",2017-11-02T11:00:03+0000,263,"Review: ‘It Happened in L.A.,’ All That Questing After Love",,,It Happened in L.A.,,,,By Andy Webster,"[{'firstname': 'Andy', 'middlename': None, 'lastname': 'Webster', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"It Happened in L.A.,’ All That Questing After Lov"
174,https://www.nytimes.com/2017/10/24/movies/gods-own-country-review.html,"This feature debut of the writer and director Francis Lee is a bracing, sometimes brutal movie.",The New York Times,"subject: Movies;creative_works: God's Own Country (Movie);persons: Lee, Francis (1969- );persons: O'Connor, Josh (Actor);persons: Secareanu, Alec;",2017-10-24T11:00:24+0000,295,"Review: Love Is Wild, if Not Pretty, in ‘God’s Own Country’",,,"Love Is Wild, if Not Always Pretty",,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,God’s Own Country
175,https://www.nytimes.com/2017/10/05/movies/the-mountain-between-us-review-kate-winslet-idris-elba.html,Idris Elba and Kate Winslet crash into a mountain — and each other — in this drama.,The New York Times,"subject: Movies;creative_works: The Mountain Between Us (Movie);persons: ABU-ASSAD, HANY;persons: Elba, Idris;persons: Winslet, Kate;",2017-10-05T11:00:05+0000,272,Review: Love in a Cold Climate in ‘The Mountain Between Us’,,,The Mountain Between Us,,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,The Mountain Between Us
176,https://www.nytimes.com/2017/10/05/movies/dina-review.html,"An intimate, affecting film about a couple with autism, as they plan their wedding.",The New York Times,"creative_works: Dina (Movie);subject: Documentary Films and Programs;persons: Sickles, Dan (Film Director);persons: Santini, Antonio (Film Director);subject: Autism;subject: Dating and Relationships;",2017-10-05T11:00:05+0000,290,"Review: In the Documentary ‘Dina,’ a Differently Abled Love Story",,,Dina,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Dina,’ a Differently Abled Love Stor"
177,https://www.nytimes.com/2017/09/14/movies/in-search-of-fellini-review.html,A sheltered young woman enamored of the films of the famous director sets off to Italy to meet him.,The New York Times,"subject: Movies;creative_works: In Search of Fellini (Movie);persons: Cartwright, Nancy;persons: Solo, Ksenia;persons: Lexton, Taron;",2017-09-14T11:00:24+0000,272,Review: Love of Il Maestro Drives ‘In Search of Fellini’,,,In Search of Fellini,,,,By Monica Castillo,"[{'firstname': 'Monica', 'middlename': None, 'lastname': 'Castillo', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,In Search of Fellini
178,https://www.nytimes.com/2017/09/14/movies/woodpeckers-review.html,José María Cabral’s drama concerns a male and female convict in adjacent penitentiaries who use a sign language — “woodpecking” — in order to connect.,The New York Times,"subject: Movies;creative_works: Woodpeckers (Movie);persons: Cabral, Jose Maria;persons: Jean, Jean (Actor);persons: Rodriguez, Judith (1985- );",2017-09-14T10:00:14+0000,242,"Review: ‘Woodpeckers,’ a Tale of Love and Agonizing Penal Confinement",,,Woodpeckers,,,,By Andy Webster,"[{'firstname': 'Andy', 'middlename': None, 'lastname': 'Webster', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Woodpeckers,’ a Tale of Love and Agonizing Penal Confinemen"
179,https://www.nytimes.com/2017/08/31/movies/i-do-until-i-dont-review.html,Three married couples outwit a documentary filmmaker in Lake Bell’s sex comedy.,The New York Times,"subject: Movies;persons: Bell, Lake;persons: Reiser, Paul;creative_works: I Do... Until I Don't (Movie);",2017-08-31T13:00:02+0000,258,"Review: In ‘I Do ... Until I Don’t,’ Love and Loathing in Florida",,,I Do ... Until I Don’t,,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"I Do ... Until I Don’t,’ Love and Loathing in Florid"
180,https://www.nytimes.com/2017/08/24/movies/tales-of-an-immoral-couple-review.html,"Twenty-five years after they split, two former high school sweethearts reluctantly reunite for an awkward night.",The New York Times,"subject: Movies;creative_works: Tales of an Immoral Couple (Movie);persons: Caro, Manolo;",2017-08-24T16:22:43+0000,284,Review: ‘Tales of an Immoral Couple’: Love Means Having to Grow Up,,,Tales of an Immoral Couple,,,,By Monica Castillo,"[{'firstname': 'Monica', 'middlename': None, 'lastname': 'Castillo', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Tales of an Immoral Couple’: Love Means Having to Grow U
181,https://www.nytimes.com/2017/08/08/movies/after-love-review.html,"A couple break up, but remain together, frustratingly, because of the husband’s financial woes.",The New York Times,"subject: Movies;creative_works: After Love (Movie);persons: Lafosse, Joachim;persons: Bejo, Berenice;persons: Kahn, Cedric;",2017-08-08T19:17:54+0000,274,Review: Staying Together ‘After Love’ and Regretting Every Moment,,,After Love,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,After Love’ and Regretting Every Momen
182,https://www.nytimes.com/2017/07/27/movies/the-last-face-review-charlize-theron-sean-penn.html,"In war-torn Liberia, Charlize Theron and Javier Bardem face a big problem: how to keep their knotty relationship from fizzling.",The New York Times,"subject: Movies;creative_works: The Last Face (Movie);persons: Penn, Sean;persons: Bardem, Javier;persons: Theron, Charlize;",2017-07-27T20:29:01+0000,280,Review: Aid Workers in Love and War in Sean Penn’s ‘The Last Face’,,,The Last Face,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,The Last Face
183,https://www.nytimes.com/2017/07/25/movies/women-who-kill-review.html,"In Ingrid Jungermann’s droll comedy, ex-lovers who produce a podcast about serial killers find themselves at odds when a new romantic interest emerges.",The New York Times,"subject: Movies;creative_works: Women Who Kill (Movie);persons: Jungermann, Ingrid (1977- );",2017-07-25T21:38:36+0000,411,"Review: She Hosts ‘Women Who Kill,’ and May Be in Love With One",,,"Killer Lines, Dangerous Dates",,,,By Ken Jaworowski,"[{'firstname': 'Ken', 'middlename': None, 'lastname': 'Jaworowski', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Women Who Kill,’ and May Be in Love With On"
184,https://www.nytimes.com/2017/07/13/movies/false-confessions-review-isabelle-huppert.html,Isabelle Huppert and Louis Garrel star in a screen version of an 18th-century Marivaux play and the last film directed by Luc Bondy.,The New York Times,"subject: Movies;creative_works: False Confessions (Movie);persons: Bondy, Luc;persons: Huppert, Isabelle;persons: Garrel, Louis;",2017-07-13T19:49:06+0000,527,"Review: With ‘False Confessions,’ the Play’s Not Quite the Thing",,,Insolvent Gentleman Seeks Love,,,,By Manohla Dargis,"[{'firstname': 'Manohla', 'middlename': None, 'lastname': 'Dargis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"False Confessions,’ the Play’s Not Quite the Thin"
185,https://www.nytimes.com/2017/06/22/movies/my-journey-through-french-cinema-review-bertrand-tavernier.html,"In “My Journey Through French Cinema,” Mr. Tavernier’s documentary about movies doubles as an autobiography.",The New York Times,"subject: Documentary Films and Programs;persons: Tavernier, Bertrand;creative_works: My Journey Through French Cinema (Movie);glocations: France;",2017-06-22T21:14:56+0000,773,"Review: Those Movies, Himself — Bertrand Tavernier’s Tour of French Cinema",,,Reflecting on a Lifelong Love,,,,By Manohla Dargis,"[{'firstname': 'Manohla', 'middlename': None, 'lastname': 'Dargis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Review: Those Movies, Himself — Bertrand Tavernier’s Tour of French Cinem"
186,https://www.nytimes.com/2017/06/22/movies/the-big-sick-review-kumail-nanjiani.html,"Kumail Nanjiani stars opposite Zoe Kazan in this very funny, moving true story about how he found and almost lost love. Holly Hunter and Ray Romano also star.",The New York Times,"subject: Movies;creative_works: The Big Sick (Movie);persons: Nanjiani, Kumail;persons: Gordon, Emily V;persons: Kazan, Zoe;persons: Showalter, Michael;",2017-06-22T09:00:31+0000,1073,"Review: In ‘The Big Sick,’ Comedy Is Hard, Love Harder",,,Love and (Almost) Death,,,,By Manohla Dargis,"[{'firstname': 'Manohla', 'middlename': None, 'lastname': 'Dargis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"The Big Sick,’ Comedy Is Hard, Love Harde"
187,https://www.nytimes.com/2017/06/15/movies/lost-in-paris-review.html,"The filmmakers Fiona Gordon and Dominique Abel star in their fourth movie, a tale infused with physical comedy about a woman in search of her aunt.",The New York Times,"creative_works: Lost in Paris (Movie);subject: Movies;persons: Abel, Dominique;persons: Gordon, Fiona;persons: Riva, Emmanuelle;",2017-06-15T19:37:09+0000,254,Review: Finding Love (and Slapstick) While ‘Lost in Paris’,,,Lost in Paris,,,,By Ben Kenigsberg,"[{'firstname': 'Ben', 'middlename': None, 'lastname': 'Kenigsberg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Lost in Paris
188,https://www.nytimes.com/2017/06/01/movies/vincent-n-roxxy-review.html,"This combination crime drama and romance finds Emile Hirsch and Zoë Kravitz circling each other, and trying to stay away from bad guys.",The New York Times,"subject: Movies;creative_works: Vincent N Roxxy (Movie);persons: Kravitz, Zoe;persons: Schultz, Gary Michael;persons: Hirsch, Emile;",2017-06-01T19:52:51+0000,287,"Review: In ‘Vincent N Roxxy,’ Love Is in the Air, N So Is Fear",,,Vincent N Roxxy,,,,By Ken Jaworowski,"[{'firstname': 'Ken', 'middlename': None, 'lastname': 'Jaworowski', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Vincent N Roxxy,’ Love Is in the Air, N So Is Fea"
189,https://www.nytimes.com/2017/05/18/movies/everything-everything-review.html,"Amandla Stenberg plays a teenager with an immune system disorder who falls for the boy next door, and risks everything.",The New York Times,"subject: Movies;creative_works: Everything, Everything (Movie);persons: Meghie, Stella;persons: Stenberg, Amandla (1998- );persons: Robinson, Nick (1995- );",2017-05-18T21:02:53+0000,270,"Review: ‘Everything, Everything’ Pits Love Against Disease",,,"Everything, Everything",,,,By Neil Genzlinger,"[{'firstname': 'Neil', 'middlename': None, 'lastname': 'Genzlinger', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Everything, Everything’ Pits Love Against Diseas"
190,https://www.nytimes.com/2017/05/11/movies/hounds-of-love-review.html,This feature debut of the Australian filmmaker Ben Young resembles a real-life couple’s killing spree in the 1980s.,The New York Times,"subject: Movies;creative_works: Hounds of Love (Movie);persons: Young, Ben (Film Director);",2017-05-11T20:16:51+0000,280,Review: ‘Hounds of Love’ Is Tense and Deadly Down Under,,,Hounds of Love,,,,By Ben Kenigsberg,"[{'firstname': 'Ben', 'middlename': None, 'lastname': 'Kenigsberg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Hounds of Love’ Is Tense and Deadly Down Unde
191,https://www.nytimes.com/2017/04/27/movies/harold-and-lillian-review.html,"Meet the husband-and-wife team that inspired some of the most memorable moments onscreen, from “The Graduate” to “The Birds.”",The New York Times,"creative_works: Harold and Lillian: A Hollywood Love Story (Movie);persons: Raim, Daniel;persons: Michelson, Harold;persons: Michelson, Lillian;subject: Documentary Films and Programs;subject: Movies;",2017-04-27T20:29:44+0000,263,Review: ‘Harold and Lillian’ Introduces a Hollywood Power Couple,,,Harold and Lillian: A Hollywood Love Story,,,,By Monica Castillo,"[{'firstname': 'Monica', 'middlename': None, 'lastname': 'Castillo', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Harold and Lillian’ Introduces a Hollywood Power Coupl
192,https://www.nytimes.com/2017/04/20/movies/the-happiest-day-in-the-life-of-olli-maki-review.html,"Inspired by a true story, “The Happiest Day in the Life of Olli Maki” is a charmer about a boxer trying to win a championship and find his bliss.",The New York Times,"subject: Movies;creative_works: The Happiest Day in the Life of Olli Maki (Movie);persons: Kuosmanen, Juho;persons: Lahti, Jarkko;",2017-04-20T20:45:54+0000,824,"Review: In ‘The Happiest Day in the Life of Olli Maki,’ Love and Life on the Ropes",,,Love and Life on the Ropes,,,,By Manohla Dargis,"[{'firstname': 'Manohla', 'middlename': None, 'lastname': 'Dargis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"The Happiest Day in the Life of Olli Maki,’ Love and Life on the Rope"
193,https://www.nytimes.com/2017/04/20/movies/the-promise-review-oscar-isaac.html,"Oscar Isaac, Christian Bale and Charlotte Le Bon star in this wartime romance with a heavy subject (genocide) but a corny plot.",The New York Times,"subject: Movies;creative_works: The Promise (Movie);persons: George, Terry;persons: Bale, Christian;persons: Isaac, Oscar;persons: Le Bon, Charlotte;",2017-04-20T16:49:46+0000,455,Review: ‘The Promise’ Finds a Love Triangle in Constantinople,,,"A Love Triangle, Near the Front Lines",,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,The Promise’ Finds a Love Triangle in Constantinopl
194,https://www.nytimes.com/2017/03/14/movies/frantz-review.html,"François Ozon’s adaptation of Ernst Lubitsch’s 1932 antiwar film, “Broken Lullaby,” is set in Germany and France in the aftermath of World War I.",The New York Times,"creative_works: Frantz (Movie);persons: Niney, Pierre;subject: Movies;persons: Lubitsch, Ernst;persons: Ozon, Francois;",2017-03-14T21:14:24+0000,708,"Review: ‘Frantz,’ a Mysterious Frenchman and the Wounds of War",,,The Wounds of War and Love,,,,By Stephen Holden,"[{'firstname': 'Stephen', 'middlename': None, 'lastname': 'Holden', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Frantz,’ a Mysterious Frenchman and the Wounds of Wa"
195,https://www.nytimes.com/2017/03/09/movies/the-other-half-review-tatiana-maslany.html,This moody romance stars Tatiana Maslany (“Orphan Black”) as a bipolar painter in love with a brooding cabby (Tom Cullen of “Downton Abbey”).,The New York Times,"subject: Movies;creative_works: The Other Half (Movie);persons: Maslany, Tatiana;persons: Cullen, Tom (1985- );persons: Klein, Joey (Film Director);",2017-03-09T21:54:58+0000,251,Review: A Combustible Pair Find Love in ‘The Other Half’,,,Review: A Combustible Pair Find Love in ‘The Other Half’,,,,By Andy Webster,"[{'firstname': 'Andy', 'middlename': None, 'lastname': 'Webster', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,The Other Half
196,https://www.nytimes.com/2017/03/09/movies/review-the-ottoman-lieutenant.html,A nurse travels to the Ottoman Empire on the eve of World War I. Can romance blossom amid earthshaking events?,The New York Times,"subject: Movies;creative_works: The Ottoman Lieutenant (Movie);persons: Ruben, Joseph;persons: Hartnett, Josh;persons: Stockwell, Jeff (1958- );persons: Hilmar, Hera;persons: Huisman, Michiel;",2017-03-09T21:53:12+0000,267,"Review: Love as the World Wars, in ‘The Ottoman Lieutenant’",,,"Review: Love as the World Wars, in ‘The Ottoman Lieutenant’",,,,By Neil Genzlinger,"[{'firstname': 'Neil', 'middlename': None, 'lastname': 'Genzlinger', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,The Ottoman Lieutenant
197,https://www.nytimes.com/2017/03/02/movies/love-taxes-review.html,Josh Kornbluth runs afoul of the Internal Revenue Service after failing to file tax returns for seven years.,The New York Times,"creative_works: Love & Taxes (Movie);persons: Kornbluth, Jacob;subject: Movies;persons: Kornbluth, Josh;",2017-03-02T21:44:18+0000,246,Review: It’s All Mirth and Taxes in ‘Love & Taxes’,,,"It’s Inevitable, Mirth and Taxes",,,,By Ken Jaworowski,"[{'firstname': 'Ken', 'middlename': None, 'lastname': 'Jaworowski', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Love & Taxes
198,https://www.nytimes.com/2017/02/16/movies/everybody-loves-somebody-review.html,"A messed-up heroine is asked to choose between naughty and nice in Catalina Aguilar Mastretta’s sophomore feature, which is predictable but satisfying.",The New York Times,"subject: Movies;creative_works: Everybody Loves Somebody (Movie);persons: Aguilar Mastretta, Catalina;persons: Souza, Karla (1985- );",2017-02-16T21:45:50+0000,256,"Review: ‘Everybody Loves Somebody,’ a Rom-Com With Bite",,,Everybody Loves Somebody,,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Everybody Loves Somebody,’ a Rom-Com With Bit"
199,https://www.nytimes.com/2017/02/09/movies/kedi-review.html,This documentary profiles distinctive street cats in Istanbul and the human communities that interact with them.,The New York Times,"creative_works: Kedi (Movie);subject: Documentary Films and Programs;subject: Cats;glocations: Istanbul (Turkey);persons: Torun, Ceyda;",2017-02-09T16:21:39+0000,274,"Review: Cute Cats of ‘Kedi,’ Rekindling a ‘Love of Life’",,,Kedi,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,"Kedi,’ Rekindling a ‘Love of Life"
